G159,,440331.478,2564490.628,349.322
G160,,440330.986,2564481.973,350.220
G161,,440334.851,2564473.589,350.400
G162,,440335.933,2564465.355,351.636
G163,,440329.554,2564459.016,352.794
G164,,440337.284,2564451.979,353.185
G165,,440339.134,2564440.323,355.278
G166,,440338.687,2564431.097,356.509
G167,,440345.914,2564418.092,356.837
G168,,440342.178,2564415.900,359.389
G169,,440357.101,2564413.400,352.895
G170,,440352.748,2564408.549,356.446
G171,,440349.218,2564403.134,360.432
G172,,440362.389,2564402.247,354.163
G173,,440361.313,2564399.494,356.327
G174,,440359.968,2564394.173,361.011
G175,,440363.371,2564389.770,362.950
G176,,440367.304,2564390.008,362.561
G177,,440373.788,2564392.833,357.869
G178,,440372.549,2564385.685,363.937
G179,,440369.103,2564375.296,365.341
G180,,440374.129,2564369.372,365.670
G181,,440382.122,2564370.715,365.118
G182,,440390.582,2564371.649,362.015
G183,,440395.732,2564365.655,361.207
G184,,440394.516,2564359.114,363.349
G185,,440390.430,2564349.924,364.582
G186,,440387.192,2564341.531,364.647
G187,,440390.179,2564335.384,364.003
G188,,440396.252,2564336.959,362.652
G189,,440405.333,2564341.016,359.220
G190,,440412.854,2564342.362,355.744
G191,,440420.038,2564343.190,353.502
G192,,440424.231,2564336.059,354.492
G193,,440419.249,2564333.302,357.249
G194,,440415.245,2564328.183,360.411
G195,,440413.447,2564319.875,362.123
G196,,440406.044,2564314.997,362.854
G197,,440394.160,2564311.307,364.224
G198,,440364.420,2564306.119,373.584
G199,,440364.421,2564306.118,373.584
G200,,440382.091,2564291.466,370.205
G201,,440409.734,2564296.569,367.575
G202,,440424.472,2564303.084,367.171
G203,,440449.731,2564308.030,363.584
G204,,440475.543,2564311.043,357.706
G205,,440475.542,2564311.041,357.706
G206,,440495.422,2564303.029,357.641
G207,,440515.682,2564296.402,360.136
G208,,440533.879,2564286.967,361.038
G209,,440551.469,2564278.175,365.350
G210,,440561.348,2564277.888,367.341
G211,,440415.398,2564236.118,389.665
G212,,440356.232,2564265.437,386.184
G213,,440354.571,2564319.792,369.257
G214,,440359.677,2564344.727,365.793
